지역,사업장명,의사수,위도,경도
수지구,루미나피부과의원,1,37.3126742793,127.0798246757
기흥구,홍승환정형외과의원,2,37.2811266369,127.1118113199
기흥구,하나의원,1,37.2945301484,127.1200802816
기흥구,더좋은소아청소년과의원,2,37.3140161364,127.1111118459
수지구,광교고운꿈피부과의원,1,37.2971065845,127.0695986719
기흥구,노블클래식의원,1,37.2543217861,127.1098852831
수지구,이지재활의학과의원,2,37.2968448994,127.0695211825
수지구,THE나을신경외과의원,1,37.3236653144,127.0962536798
기흥구,허은주소아청소년과의원,2,37.3003023414,127.1072783973
기흥구,연세의원,1,37.3077128173,127.1103205396
기흥구,미젠의원,1,37.2765258357,127.0715432154
기흥구,삼성정형외과의원,2,37.2535998246,127.109629647
수지구,바로새움정형외과의원,2,37.3389826577,127.0944331611
기흥구,박상현내과의원,2,37.3041049423,127.1235301616
기흥구,다정한내과의원,1,37.2542656208,127.109254085
기흥구,동백미즈산부인과의원,6,37.2776789103,127.1539939153
기흥구,미래마취통증의학과의원,2,37.2937905111,127.1199260466
기흥구,우리내과의원,1,37.2961340029,127.1521267161
기흥구,모두가정의원,1,37.2817435143,127.1599766312
수지구,위편한내과의원,1,37.3315084298,127.1239240023
수지구,노블정형외과의원,4,37.3354159933,127.1086535026
수지구,김종화푸른소아과의원,1,37.3245163306,127.0947028007
수지구,클라스웰정형외과의원,2,37.3312494795,127.1275487633
기흥구,예임정형외과의원,2,37.2950944527,127.1134093909
기흥구,구성연세의원,3,37.294468291,127.117666123
기흥구,김학선내과의원,2,37.3003023414,127.1072783973
기흥구,다나이비인후과의원,1,37.2712366915,127.1281491236
기흥구,의료법인녹십자의료재단 녹십자의원,31,37.3177663749,127.1004272124
기흥구,365플러스이비인후과의원,4,37.3207431497,127.1146775783
기흥구,임마누엘피부과의원,1,37.3202717865,127.1138673623
수지구,의료법인엔티엘의료재단엔티엘의원,5,37.3319197413,127.1200613984
기흥구,서울소아청소년과의원,2,37.2765258357,127.0715432154
처인구,문소아청소년과의원,1,37.2673650016,127.2140655244
처인구,송승찬내과의원,1,37.2366419975,127.1982289341
수지구,은내과의원,1,37.3248702481,127.0980418828
수지구,수지그린정형외과의원,2,37.3148129306,127.080489908
수지구,수지연세정신과의원,1,37.322536172,127.095548655
수지구,해맑은소아청소년과의원,2,37.3231779493,127.0779941675
수지구,메디미의원,2,37.3067600253,127.0846083156
기흥구,연세이비인후과의원,1,37.2759130636,127.0715918075
기흥구,중동서울정형외과의원,4,37.2766761223,127.144117293
기흥구,박재홍 정신과의원,1,37.2717390293,127.1051258571
수지구,수지하나이비인후과의원,1,37.3067600253,127.0846083156
수지구,연세소아청소년과의원,3,37.3199399973,127.0876621118
기흥구,햇살산부인과의원,1,37.2759130636,127.0715918075
기흥구,필성형외과의원,2,37.2717390293,127.1051258571
수지구,선비뇨기과의원,1,37.3131101297,127.0781858757
기흥구,민이비인후과(이창기)의원,1,37.2776789103,127.1539939153
기흥구,강혜영정신건강의학과의원,1,37.2764039945,127.1526461647
수지구,현내과의원,2,37.3131101297,127.0781858757
처인구,연세수정형외과의원,1,37.2349698366,127.1964430778
처인구,이소아청소년과의원,1,37.2355897434,127.2063502745
처인구,장내과의원,3,37.2352272924,127.2092377632
처인구,신승무정형외과의원,1,37.2346980529,127.1994429663
처인구,한일의원,1,37.1654329203,127.3744579094
기흥구,정다운내과의원,1,37.2633041773,127.1085081622
기흥구,참가정의원,1,37.2661834411,127.1069368459
기흥구,연원푸른의원,1,37.3019538442,127.1105984964
기흥구,참사랑산부인과의원,1,37.2798637806,127.111535796
기흥구,우리가정의학과 의원,1,37.2571523534,127.1383338401
수지구,상현정형외과의원,3,37.3067600253,127.0846083156
기흥구,김정훈이비인후과의원,1,37.2535998246,127.109629647
기흥구,우리소아청소년과의원,1,37.2506102836,127.1078409073
기흥구,동백내과의원,1,37.277386404,127.1526078104
수지구,꾸러기소아청소년과의원,1,37.3088716507,127.0852850661
수지구,연세노블S의원,1,37.3283480149,127.1138034608
수지구,아산필내과의원,7,37.3283480149,127.1138034608
기흥구,동백제일의원,3,37.276942423,127.1487746634
기흥구,참편한내과의원,1,37.27184619,127.1270520442
수지구,이레소아청소년과의원,2,37.3277953492,127.0686335545
수지구,수지미래산부인과의원,41,37.3150140606,127.0864137437
기흥구,비젼내과의원,3,37.3198435021,127.1152126301
수지구,곽정아산부인과의원,1,37.3231017192,127.0948684138
기흥구,삼성노블카운티의원,5,37.2538876496,127.0855753746
기흥구,푸른소아과의원,1,37.2811266369,127.1118113199
수지구,최진수내과의원,1,37.3158968886,127.0735657162
수지구,이이비인후과의원,2,37.3067600253,127.0846083156
수지구,노블산부인과의원,1,37.3067600253,127.0846083156
수지구,서울가정의학과의원,1,37.3157925018,127.0746158796
수지구,연세수내과의원,11,37.3242196512,127.0949301342
수지구,이상봉마취통증의학과의원,2,37.3234111964,127.0957471295
수지구,해맑은내과의원,2,37.3198388788,127.0870983468
처인구,제일봄소아청소년과의원,1,37.2352714408,127.194547876
기흥구,참바른 신경외과의원,1,37.2824185473,127.15962389
기흥구,삼성드림아이소아청소년과의원,1,37.3037458622,127.1239945938
처인구,양지내과의원,1,37.2347993912,127.2829356308
기흥구,맑은이안과의원,1,37.2765156269,127.0737090085
기흥구,삼성그린소아과의원,2,37.2699544713,127.1541758912
기흥구,이춘수정신건강의학과의원,2,37.3003023414,127.1072783973
수지구,빛마취통증의학과의원,1,37.3382501682,127.1016959956
기흥구,기린웰소아청소년과의원,1,37.2779963615,127.1515897965
기흥구,밝은연세안과의원,1,37.2764039945,127.1526461647
기흥구,SB성형외과의원,1,37.3202016562,127.1089807048
수지구,이원병리과 의원,4,37.3271642293,127.1128952359
수지구,사랑내과의원,1,37.3284691292,127.1150106194
수지구,유수정소아청소년과의원,1,37.327377151,127.095703308
수지구,리본산부인과의원,1,37.3319939507,127.1235377839
수지구,강세기신경외과의원,1,37.3157925018,127.0746158796
처인구,나래신경과의원,1,37.2327126723,127.1880985507
기흥구,길내과의원,2,37.2765258357,127.0715432154
기흥구,서울삼성내과의원,8,37.3202717865,127.1138673623
기흥구,우리소아청소년과의원,1,37.2815748401,127.1608798426
기흥구,참조은마취통증의학과의원,1,37.3207588943,127.1112238303
기흥구,채장성내과의원,3,37.3202016562,127.1089807048
기흥구,찬찬정형외과의원,1,37.2724585851,127.1073666755
기흥구,구성이비인후과의원,1,37.2937905111,127.1199260466
수지구,위드준소아청소년과의원,2,37.3253249176,127.1100038667
수지구,유앤항외과의원,7,37.3231017192,127.0948684138
기흥구,리엔의원,2,37.3200530391,127.110380987
수지구,열린이비인후과의원,1,37.3126742793,127.0798246757
처인구,용인하나365의원,2,37.2309539732,127.1877337821
수지구,남다른재활의학과의원,1,37.3125953981,127.0804570894
처인구,웰봄소아청소년과의원,3,37.2312757659,127.1867065968
수지구,미리본의원,1,37.3199386704,127.0622000939
수지구,김태철이비인후과의원,1,37.3199399973,127.0876621118
처인구,용인성모의원,2,37.3385940465,127.2503049932
처인구,제일메디플러스의원,6,37.2698530802,127.2179135082
처인구,서상훈정신건강의학과의원,1,37.2352272924,127.2092377632
처인구,연세드림내과의원,1,37.2353932233,127.207072559
처인구,김종우안과의원,1,37.2352242769,127.2043787839
기흥구,우리성모마취통증의학과의원,1,37.2805493101,127.1116789191
수지구,수지항외과의원,1,37.322536172,127.095548655
수지구,더미스성형외과의원,2,37.323905523,127.095326864
기흥구,삼성진피부과의원,1,37.2712730176,127.1059403862
수지구,새연세소아청소년과의원,1,37.3213161683,127.0920112094
기흥구,연세물푸레소아청소년과의원,1,37.2955932405,127.1521517718
처인구,허리편한 신경외과의원,4,37.2346455808,127.2036595284
수지구,아름담피부과의원,1,37.3234111964,127.0957471295
수지구,엘림의원,1,37.317430402,127.0713901443
기흥구,한소아과의원,1,37.2890412604,127.1119286075
기흥구,용인중앙의원,1,37.2798415424,127.11300236
기흥구,유정형외과의원,1,37.2711339002,127.1047680868
수지구,글렘흉부외과의원,1,37.3222451847,127.0948052915
처인구,백암의원,1,37.1645775384,127.3753716508
처인구,이병주의원,1,37.2355019625,127.203678724
기흥구,구성서울내과의원,1,37.2937905111,127.1199260466
수지구,메이준소아과의원,1,37.3286110329,127.1142987721
수지구,조병홍산부인과의원,1,37.3248146332,127.0949495147
처인구,용인방사선과의원,1,37.2352272924,127.2092377632
처인구,보성의원,1,37.2856088069,127.2176178002
수지구,연세두루이비인후과의원,1,37.3157925018,127.0746158796
기흥구,강남연세의원,1,37.3202016562,127.1089807048
처인구,연합의원,1,37.2694387628,127.2180504002
처인구,삼성푸른의원,1,37.1899187407,127.207687721
처인구,삼계의원,1,37.2805689512,127.2326961316
처인구,아주의원,1,37.2393342092,127.1733243999
기흥구,사랑이꽃피는의원,1,37.2805493101,127.1116789191
기흥구,신갈정형외과의원,1,37.2711339002,127.1047680868
기흥구,박소아과의원,1,37.2775439361,127.1105437943
수지구,재성마취통증의학과의원,1,37.3319197413,127.1200613984
기흥구,썬라이즈의료소비자생활협동조합 썬라이즈의원,2,37.2932779207,127.1065025828
기흥구,푸른내과,1,37.2961340029,127.1521267161
수지구,필터링내과의원,8,37.3153313144,127.0869198609
기흥구,상하제일의원,1,37.2616460655,127.1398912288
기흥구,업앤업,1,37.2712730176,127.1059403862
기흥구,더카라의원,1,37.3202016562,127.1089807048
수지구,연의원,1,37.3242575781,127.0774237798
수지구,용인씨티영상의학과의원,2,37.3312897573,127.1175699069
"경기도 풍덕천로 112 (풍덕천동,하나로프라자)",위엔장사랑샘내과의원,1,37.3221363243,127.0946027155
기흥구,큐티의원,1,37.2764039945,127.1526461647
수지구,명피부과의원,1,37.3219790182,127.0960482544
수지구,조은의원,1,37.3156584845,127.0876854998
수지구,우리가정의원,1,37.3152826432,127.0807694393
수지구,필의원,2,37.3319939507,127.1235377839
수지구,미라클의원,1,37.3219458759,127.0942651385
기흥구,조용건이비인후과의원,3,37.2798637806,127.111535796
기흥구,강소아과의원,1,37.2871216188,127.1175679195
수지구,양승갑비뇨기과의원,1,37.3242196512,127.0949301342
수지구,서울PHIL외과의원,1,37.3235993369,127.0773597443
수지구,로하스정신과의원,4,37.3219790182,127.0960482544
기흥구,김인상의원,3,37.3075013358,127.0982923429
처인구,조소연정신과의원,1,37.2364221748,127.2039907925
수지구,미룸여성의원,1,37.3248146332,127.0949495147
기흥구,정경아소아과의원,1,37.2543217861,127.1098852831
수지구,하산부인과의원,1,37.3228327653,127.0979398671
수지구,성다윗의원,1,37.3280081799,127.1146291935
수지구,일신외과의원,1,37.3283480149,127.1138034608
기흥구,킴스가정의원,1,37.3041049423,127.1235301616
기흥구,업앤업의원,2,37.2712730176,127.1059403862
처인구,미앤아이의원,1,37.2380046539,127.1782682221
기흥구,서울이비인후과 의원,1,37.2937905111,127.1199260466
처인구,아주의원,1,37.2393342092,127.1733243999
처인구,현안과의원,1,37.2346356071,127.2032762626
기흥구,강남연세신경과의원,1,37.3202016562,127.1089807048
수지구,미룸의원,1,37.3319853359,127.1208399523
수지구,아이맘소아청소년과의원,1,37.3403941778,127.0986478168
수지구,강세기신경외과의원,1,37.3157925018,127.0746158796
기흥구,M&M 소아과의원,2,37.277386404,127.1526078104
수지구,휴의원,3,37.3183385573,127.0682925913
수지구,푸른이비인후과의원,1,37.3201470994,127.0980783245
수지구,스마일통증의학과,1,37.3067600253,127.0846083156
수지구,런의원,1,37.3192121268,127.0883094047
수지구,큰사랑가정의원,1,37.3296936315,127.0930495444
수지구,원의원,1,37.3222451847,127.0948052915
수지구,드림소아청소년과의원,1,37.3242575781,127.0774237798
수지구,랩지노믹스의원,1,37.3111520836,127.0801491285
수지구,참조은메디코아의원,3,37.3235366555,127.0955320062
수지구,박소아과의원,1,37.3246253049,127.0975804177
수지구,연세한솔의원,2,37.3420285009,127.1021502078
수지구,썬라이즈의료소비자생활협동조합에스알의원,1,37.3156584845,127.0876854998
수지구,위드맘산부인과의원,1,37.3192121268,127.0883094047
수지구,샘이비인후과,1,37.3192121268,127.0883094047
기흥구,임이빈인후과의원,1,37.2805880268,127.1124909157
기흥구,연세예본산부인과의원,1,37.2717390293,127.1051258571
기흥구,보라소아과의원,1,37.2552774837,127.1182476807
기흥구,드림모아의원,1,37.2661834411,127.1069368459
수지구,수지열린의원,1,37.3077684925,127.0766697352
수지구,연세참소아과의원,1,37.3219458759,127.0942651385
수지구,지성의원,1,37.3219458759,127.0942651385
기흥구,그린소아과의원,1,37.3202911023,127.1142622884
수지구,박안과의원,1,37.3231017192,127.0948684138
수지구,수지제일의원,2,37.3235366555,127.0955320062
기흥구,열린이비인후과의원,1,37.2780109377,127.1534847899
기흥구,해밀소아청소년과의원,1,37.2776789103,127.1539939153
기흥구,리쥬베산부인과의원,1,37.2662093588,127.1065983608
처인구,압구정미가정의학과의원,1,37.2354703783,127.2054713813
수지구,단국대학교엔지씨의원,1,37.3194120366,127.1326070149
기흥구,동백우리의원,1,37.2780109377,127.1534847899
기흥구,강남의원,1,37.2733823526,127.136970361
기흥구,용인의원,1,37.2888297589,127.1079246819
수지구,수지하나마취통증의학과의원,5,37.3150140606,127.0864137437
처인구,연합이비인후과의원,1,37.2694387628,127.2180504002
수지구,한양마디의원,1,37.3067600253,127.0846083156
기흥구,한마음정형외과,2,37.2767692888,127.0715643954
수지구,더푸른의원,1,37.331958077,127.1264390239
수지구,샤인필의원,1,37.3319939507,127.1235377839
처인구,압구정 미의원,1,37.2354703783,127.2054713813
수지구,리시안의원,1,37.3067600253,127.0846083156
수지구,박형규 소아과의원,1,37.3286110329,127.1142987721
수지구,서울이비인후과의원,1,37.3234111964,127.0957471295
수지구,김경태의원,1,37.3245163306,127.0947028007
기흥구,새봄소아과의원,1,37.2890412604,127.1119286075
기흥구,신갈신경외과 조은의원,2,37.2728458044,127.1072518712
기흥구,오래의원,1,37.2805493101,127.1116789191
기흥구,정외과의원,1,37.2728458044,127.1072518712
수지구,연세내과의원,1,37.3245163306,127.0947028007
수지구,수지연세산부인과의원,1,37.3246253049,127.0975804177
수지구,하나소아과의원,1,37.3078599768,127.0846812565
수지구,경태영내과의원,3,37.3271642293,127.1128952359
수지구,연세재활의학과의원,1,37.3088716507,127.0852850661
기흥구,안창욱외과의원,1,37.2712730176,127.1059403862
기흥구,유비닥터스종합건강검진센터의원,1,37.3207707232,127.1120815431
수지구,수지더재활의학과의원,1,37.3354446572,127.0904898554
기흥구,대한이비인후과의원,1,37.3202924261,127.114668593
수지구,새하얀의원,1,37.3363861384,127.091658782
수지구,선의원,1,37.3250031722,127.1081092919
수지구,늘고운의원,1,37.3067600253,127.0846083156
수지구,연세바른정형외과의원,3,37.3139277057,127.0799644105
처인구,용인행복정신과의원,1,37.2364221748,127.2039907925
기흥구,플러스내과의원,1,37.2890412604,127.1119286075
처인구,삼계성모의원,1,37.2803521078,127.2324712885
기흥구,박강휘의원,1,37.3094841277,127.1314478523
수지구,죽전연세마취통증의학과의원,1,37.327054069,127.1122862794
수지구,연세이비인후과의원,1,37.3073759262,127.0854512638
수지구,튼튼플러스소아과의원,2,37.327054069,127.1122862794
수지구,수지한누리의원,1,37.3420285009,127.1021502078
수지구,미즈앤미의원,1,37.3248146332,127.0949495147
수지구,송영재소아과의원,1,37.3250866663,127.0954221143
수지구,김지혜산부인과의원,1,37.3286110329,127.1142987721
수지구,유투바이오병리의원,1,37.3231779493,127.0779941675
기흥구,방산부인과의원,1,37.2728458044,127.1072518712
기흥구,고내과의원,1,37.2890412604,127.1119286075
기흥구,햇살여성의원,1,37.2759130636,127.0715918075
기흥구,한마음정형외과의원,2,37.2767692888,127.0715643954
처인구,둔전연세소아청소년과의원,1,37.2691949573,127.217870848
처인구,사랑샘소아과의원,1,37.2576811349,127.2128954811
처인구,연세필외과의원,1,37.2576811349,127.2128954811
처인구,다니엘의원,6,37.1931473609,127.1837318408
처인구,조소연정신과의원,1,37.2364221748,127.2039907925
처인구,삼성진가정의학과의원,1,37.2354412151,127.2082561216
수지구,로뎀소아과의원,1,37.3221363243,127.0946027155
수지구,수지365의원,2,37.3283695059,127.0678852893
기흥구,예일소아청소년과의원,1,37.2963547616,127.1505686647
수지구,선우이비인후과의원,1,37.3246253049,127.0975804177
수지구,이윤석 내과의원,1,37.3234111964,127.0957471295
수지구,유남신경외과의원,1,37.3264850024,127.1010808651
수지구,김재영내과의원,1,37.3257666639,127.0965810541
수지구,김한욱소아과의원,1,37.327054069,127.1122862794
수지구,연세키즈소아청소년과의원,1,37.3319501026,127.1239218006
수지구,유현내과의원,2,37.322536172,127.095548655
기흥구,이의원,1,37.2502476746,127.1072226084
기흥구,보라이비인후과의원,1,37.2502476746,127.1072226084
기흥구,연세아이세상소아청소년과의원,1,37.3200530391,127.110380987
수지구,밝은안과의원,1,37.3219790182,127.0960482544
기흥구,비젼소아과의원,1,37.3170154818,127.1243573706
기흥구,장혜원가정의학과의원,1,37.2552774837,127.1182476807
기흥구,메디파크산부인과용인의원,4,37.2975052239,127.109154638
수지구,미룸여성의원,1,37.3248146332,127.0949495147
기흥구,서울성모정형외과의원,1,37.2724585851,127.1073666755
수지구,수지성모의원,2,37.3420285009,127.1021502078
수지구,세란소아과의원,1,37.3078599768,127.0846812565
수지구,동천미래소아과의원,1,37.3411774502,127.1010370322
수지구,고운얼굴의원,1,37.3201470994,127.0980783245
수지구,수지에덴의원,1,37.3234111964,127.0957471295
수지구,미래가정의학과의원,1,37.3231035333,127.0798794848
기흥구,담우연합의원,1,37.254372675,127.1116554442
처인구,예나인의원,1,37.2350679942,127.2031618306
수지구,수지바른의원,1,37.3029584393,127.0750943961
수지구,동아의원,1,37.3229045105,127.0796774302
수지구,박원제소아과의원,1,37.3411774502,127.1010370322
수지구,우리통증외과의원,1,37.3411774502,127.1010370322
수지구,수지메디코아내과의원,3,37.323905523,127.095326864
수지구,죽전한마음의원,1,37.3271642293,127.1128952359
수지구,연세이비인후과의원,1,37.3073759262,127.0854512638
수지구,참사랑의원,1,37.3231035333,127.0798794848
수지구,수지참가정의원,1,37.3244817106,127.0770839136
수지구,리즈여성의원,1,37.3094689666,127.085970158
수지구,늘푸른가정의학과의원,2,37.3333072204,127.1115316886
처인구,한솔소아청소년과의원,1,37.2701516938,127.2183973899
수지구,미앤라인의원,1,37.3231779493,127.0779941675
수지구,연세한솔의원,1,37.3420285009,127.1021502078
수지구,라온소아과의원,1,37.3312494795,127.1275487633
처인구,제일의원,1,37.2698530802,127.2179135082
기흥구,삼성제일의원,3,37.2717825549,127.1046631835
기흥구,삼성전자(주)부속의원,7,37.2321387565,127.0835412501
처인구,바른정형외과의원,1,37.2354412151,127.2082561216
수지구,김계남내과의원,1,37.3353673353,127.1075700418
수지구,수지비뇨기과의원,1,37.3067600253,127.0846083156
수지구,국원석소아청소년과의원,1,37.3067600253,127.0846083156
수지구,윤소아청소년과의원,1,37.3215791994,127.0924838252
수지구,수소아과의원,1,37.3067600253,127.0846083156
수지구,함의원,1,37.3159101299,127.0772560838
수지구,죽전연세소아과의원,1,37.3283480149,127.1138034608
수지구,수지이비인후과,1,37.3248146332,127.0949495147
수지구,고은가정의학과의원,1,37.3070880007,127.0855995422
수지구,수지연세정신과의원,1,37.322536172,127.095548655
수지구,최종진정신과의원,1,37.3242196512,127.0949301342
수지구,으뜸가정의학과의원,1,37.3408922649,127.0993338258
수지구,아론이비인후과의원,1,37.3067600253,127.0846083156
수지구,영소아청소년과의원,1,37.3283480149,127.1138034608
수지구,김주리산부인과의원,1,37.3248146332,127.0949495147
수지구,한국미인의원,1,37.322536172,127.095548655
처인구,미앤아이의원,1,37.2380046539,127.1782682221
기흥구,우리가정의학과의원,1,37.2662093588,127.1065983608
수지구,더푸른의원,2,37.331958077,127.1264390239
수지구,미즈산부인과,1,37.3322133447,127.1273521052
수지구,메가의원,2,37.3222128738,127.0959002755
처인구,현대의원,1,37.2347106125,127.2836799497
처인구,정안과의원,1,37.2350018903,127.1984045774
처인구,김요환의원,1,37.2691039037,127.2174877081
처인구,김이비인후과의원,1,37.2352272924,127.2092377632
처인구,연세유플러스외과의원,1,37.2345514671,127.209330548
수지구,다온가정의학과의원,1,37.3363861384,127.091658782
기흥구,국민의료소비자생활협동조합기흥지점연세사랑의원,1,37.2616460655,127.1398912288
기흥구,웰봄소아청소년과의원,5,37.2776789103,127.1539939153
